Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel,thr_category,contentver,sig_flags
1,2017/03/16 04:02:17,001606050200,THREAT,vulnerability,1,2017/03/16 04:02:17,192.168.4.107,54.235.128.66,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:02:17,25006,1,61078,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),web-advertisements,informational,client-to-server,1339158,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:02:17,001606050200,THREAT,vulnerability,1,2017/03/16 04:02:17,192.168.4.107,107.20.234.107,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:02:17,25184,1,61062,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1339157,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:01:37,001606050200,THREAT,vulnerability,1,2017/03/16 04:01:37,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:01:37,23661,3,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339068,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,24,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:01:31,001606050200,THREAT,vulnerability,1,2017/03/16 04:01:31,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:01:31,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339056,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,22,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:01:12,001606050200,THREAT,vulnerability,1,2017/03/16 04:01:12,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:01:12,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339048,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,20,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:01:04,001606050200,THREAT,vulnerability,1,2017/03/16 04:01:04,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:01:04,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339039,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,18,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:00:25,001606050200,THREAT,vulnerability,1,2017/03/16 04:00:25,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:00:25,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339016,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,16,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 04:00:19,001606050200,THREAT,vulnerability,1,2017/03/16 04:00:19,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 04:00:19,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1339010,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,14,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:59:57,001606050200,THREAT,vulnerability,1,2017/03/16 03:59:57,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:59:57,23661,2,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338998,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,11,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:59:55,001606050200,THREAT,vulnerability,1,2017/03/16 03:59:55,192.168.4.107,54.221.207.153,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:59:55,24646,2,59218,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338975,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:59:27,001606050200,THREAT,vulnerability,1,2017/03/16 03:59:27,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:59:27,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338899,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,9,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:59:20,001606050200,THREAT,vulnerability,1,2017/03/16 03:59:20,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:59:20,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338893,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:58:40,001606050200,THREAT,vulnerability,1,2017/03/16 03:58:40,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:58:40,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338873,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:58:26,001606050200,THREAT,vulnerability,1,2017/03/16 03:58:26,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:58:26,23661,1,57377,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338857,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:57:33,001606050200,THREAT,vulnerability,1,2017/03/16 03:57:33,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:57:33,23395,2,56702,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338794,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:57:31,001606050200,THREAT,vulnerability,1,2017/03/16 03:57:31,192.168.4.107,50.17.235.124,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:57:31,23861,2,57285,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338768,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:56:48,001606050200,THREAT,vulnerability,1,2017/03/16 03:56:48,192.168.4.107,54.236.153.112,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:56:48,23395,1,56702,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338699,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:55:11,001606050200,THREAT,vulnerability,1,2017/03/16 03:55:11,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:55:11,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338656,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,31,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:55:09,001606050200,THREAT,vulnerability,1,2017/03/16 03:55:09,192.168.4.107,23.23.196.129,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:55:09,23383,1,55470,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338634,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:54:39,001606050200,THREAT,vulnerability,1,2017/03/16 03:54:39,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:54:39,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338588,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,29,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:54:20,001606050200,THREAT,vulnerability,1,2017/03/16 03:54:20,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:54:20,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338581,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,27,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:54:10,001606050200,THREAT,vulnerability,1,2017/03/16 03:54:10,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:54:10,21637,2,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338573,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,23,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:54:00,001606050200,THREAT,vulnerability,1,2017/03/16 03:54:00,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:54:00,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338561,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,21,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:53:49,001606050200,THREAT,vulnerability,1,2017/03/16 03:53:49,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:53:49,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338548,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,19,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:53:29,001606050200,THREAT,vulnerability,1,2017/03/16 03:53:29,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:53:29,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338539,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,17,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:52:49,001606050200,THREAT,vulnerability,1,2017/03/16 03:52:49,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:52:49,21637,2,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338505,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,13,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:52:47,001606050200,THREAT,vulnerability,1,2017/03/16 03:52:47,192.168.4.107,54.243.49.106,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:52:47,22978,2,53669,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338491,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:52:12,001606050200,THREAT,vulnerability,1,2017/03/16 03:52:12,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:52:12,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338410,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,11,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:51:46,001606050200,THREAT,vulnerability,1,2017/03/16 03:51:46,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:51:46,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338401,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,9,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:51:29,001606050200,THREAT,vulnerability,1,2017/03/16 03:51:29,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:51:29,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338390,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:51:10,001606050200,THREAT,vulnerability,1,2017/03/16 03:51:10,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:51:10,21637,1,51847,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338376,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:50:27,001606050200,THREAT,vulnerability,1,2017/03/16 03:50:27,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:50:27,21637,2,51847,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338316,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:50:26,001606050200,THREAT,vulnerability,1,2017/03/16 03:50:26,192.168.4.107,75.101.162.66,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:50:26,22345,2,51795,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338313,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:47:51,001606050200,THREAT,vulnerability,1,2017/03/16 03:47:51,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:47:51,21217,2,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338208,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,15,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:47:42,001606050200,THREAT,vulnerability,1,2017/03/16 03:47:42,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:47:42,21217,1,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338194,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,13,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:47:15,001606050200,THREAT,vulnerability,1,2017/03/16 03:47:15,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:47:15,21217,1,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338181,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,11,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:47:02,001606050200,THREAT,vulnerability,1,2017/03/16 03:47:02,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:47:02,21217,2,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338172,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:46:50,001606050200,THREAT,vulnerability,1,2017/03/16 03:46:50,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:46:50,21217,1,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338159,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:46:42,001606050200,THREAT,vulnerability,1,2017/03/16 03:46:42,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:46:42,21217,1,64750,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338150,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:45:43,001606050200,THREAT,vulnerability,1,2017/03/16 03:45:43,192.168.4.107,34.196.180.103,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:45:43,20651,2,64749,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338122,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:45:41,001606050200,THREAT,vulnerability,1,2017/03/16 03:45:41,192.168.4.107,107.22.213.25,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:45:41,21047,1,64695,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338099,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:45:34,001606050200,THREAT,vulnerability,1,2017/03/16 03:45:34,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:45:34,21129,1,63946,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338048,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,7,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:45:15,001606050200,THREAT,vulnerability,1,2017/03/16 03:45:15,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:45:15,21129,1,63946,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338030,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,5,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:45:03,001606050200,THREAT,vulnerability,1,2017/03/16 03:45:03,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:45:03,21129,1,63946,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1338023,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,3,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:44:45,001606050200,THREAT,vulnerability,1,2017/03/16 03:44:45,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:44:45,21129,1,63946,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1338013,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:43:21,001606050200,THREAT,vulnerability,1,2017/03/16 03:43:21,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:43:21,20204,2,61187,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1337973,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,16,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:43:19,001606050200,THREAT,vulnerability,1,2017/03/16 03:43:19,192.168.4.107,54.235.191.108,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:43:19,20955,1,62894,80,0,0,0x6000,tcp,alert,,HTTP OPTIONS Method(30520),any,informational,client-to-server,1337954,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,1,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:42:42,001606050200,THREAT,vulnerability,1,2017/03/16 03:42:42,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:42:42,20204,1,61187,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1337885,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,14,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:42:34,001606050200,THREAT,vulnerability,1,2017/03/16 03:42:34,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:42:34,20204,2,61187,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1337879,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,10,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
1,2017/03/16 03:42:07,001606050200,THREAT,vulnerability,1,2017/03/16 03:42:07,192.168.4.107,34.193.79.16,,,rule1,,,web-browsing,vsys1,trust,untrust,ethernet1/2,ethernet1/1,,2017/03/16 03:42:07,20204,1,61187,80,0,0,0x6000,tcp,alert,aggregate,HTTP OPTIONS Method(30520),not-resolved,informational,client-to-server,1337858,0x0,192.168.0.0-192.168.255.255,United States,0,,0,,,8,,,,,,,,0,0,0,0,0,,PA-200,,,,,0,,0,,N/A,unknown,AppThreat-0-0,0x0
